Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,ETF
HYUNDAI,HYUNDAI MOTOR INDIA LTD,Consumer Discretionary,Equity,"34,231.06",0.01,"34,231.06","1,690.00",20.26,India,National Stock Exchange Of India,USD,93.11,AQLT
2259,ZIJIN GOLD INTERNATIONAL LTD,Materials,Equity,"33,999.27",0.01,"33,999.27","1,500.00",22.67,China,Hong Kong Exchanges And Clearing Ltd,USD,7.83,AQLT
PIDILITIND,PIDILITE INDUSTRIES LTD,Materials,Equity,"33,719.95",0.01,"33,719.95","2,258.00",14.93,India,National Stock Exchange Of India,USD,93.11,AQLT
VER,VERBUND AG,Utilities,Equity,"33,276.62",0.01,"33,276.62",448,74.28,Austria,Wiener Boerse Ag,USD,0.85,AQLT
COLPAL,COLGATE PALMOLIVE INDIA LTD,Consumer Staples,Equity,"32,902.47",0.01,"32,902.47","1,439.00",22.86,India,National Stock Exchange Of India,USD,93.11,AQLT
NEM,NEMETSCHEK,Information Technology,Equity,"32,564.68",0.01,"32,564.68",416,78.28,Germany,Xetra,USD,0.85,AQLT
300,MIDEA GROUP LTD CLASS H,Consumer Discretionary,Equity,"32,286.86",0.01,"32,286.86","2,800.00",11.53,China,Hong Kong Exchanges And Clearing Ltd,USD,7.83,AQLT
EVD,CTS EVENTIM AG,Communication,Equity,"31,704.18",0.01,"31,704.18",460,68.92,Germany,Xetra,USD,0.85,AQLT
CMIG4,CIA ENERGETICA DE MINAS GERAIS PRE,Utilities,Equity,"31,553.78",0.01,"31,553.78","11,456.00",2.75,Brazil,XBSP,USD,4.98,AQLT
1519,FORTUNE ELECTRIC LTD,Industrials,Equity,"31,130.59",0.01,"31,130.59","1,100.00",28.3,Taiwan,Taiwan Stock Exchange,USD,31.48,AQLT
3092,ZOZO INC,Consumer Discretionary,Equity,"31,107.12",0.01,"31,107.12","4,600.00",6.76,Japan,Tokyo Stock Exchange,USD,158.75,AQLT
8210,BUPA ARABIA,Financials,Equity,"30,939.83",0.01,"30,939.83",638,48.5,Saudi Arabia,Saudi Stock Exchange,USD,3.75,AQLT
1209,CHINA RESOURCES MIXC LIFESTYLE SER,Real Estate,Equity,"30,647.23",0.01,"30,647.23","5,000.00",6.13,China,Hong Kong Exchanges And Clearing Ltd,USD,7.83,AQLT
EUR,EUR CASH,Cash and/or Derivatives,Cash,"29,751.47",0.01,"29,751.47","25,274.00",117.71,European Union,--,USD,0.85,AQLT
APLAPOLLO,APL APOLLO TUBES LTD,Materials,Equity,"29,241.54",0.01,"29,241.54","1,270.00",23.02,India,National Stock Exchange Of India,USD,93.11,AQLT
UNTR,UNITED TRACTORS,Energy,Equity,"29,078.63",0.01,"29,078.63","15,800.00",1.84,Indonesia,Indonesia Stock Exchange,USD,"17,170.00",AQLT
LTM,LTM LTD,Information Technology,Equity,"28,868.37",0.01,"28,868.37",570,50.65,India,National Stock Exchange Of India,USD,93.11,AQLT
4768,OTSUKA CORP,Information Technology,Equity,"28,800.91",0.01,"28,800.91","1,500.00",19.2,Japan,Tokyo Stock Exchange,USD,158.75,AQLT
000858,WULIANGYE YIBIN LTD A,Consumer Staples,Equity,"28,246.11",0.01,"28,246.11","1,900.00",14.87,China,Shenzhen Stock Exchange,USD,6.82,AQLT
UNITDSPR,UNITED SPIRITS LTD,Consumer Staples,Equity,"28,200.96",0.01,"28,200.96","2,008.00",14.04,India,National Stock Exchange Of India,USD,93.11,AQLT
ALWN,ALLWYN AG,Consumer Discretionary,Equity,"27,624.49",0.01,"27,624.49","1,723.00",16.03,Greece,Athens Exchange S.A. Cash Market,USD,0.85,AQLT
003230,SAM YANG FOODS INC,Consumer Staples,Equity,"27,031.99",0.01,"27,031.99",29,932.14,Korea (South),Korea Exchange (Stock Market),USD,"1,477.25",AQLT
HTO,HELLENIC TELECOMMUNICATIONS ORGANI,Communication,Equity,"26,967.73",0.01,"26,967.73","1,282.00",21.04,Greece,Athens Exchange S.A. Cash Market,USD,0.85,AQLT
BDX,BUDIMEX SA,Industrials,Equity,"26,780.88",0.01,"26,780.88",133,201.36,Poland,Warsaw Stock Exchange/Equities/Main Market,USD,3.6,AQLT
BELA,JUMBO SA,Consumer Discretionary,Equity,"26,071.52",0.01,"26,071.52",904,28.84,Greece,Athens Exchange S.A. Cash Market,USD,0.85,AQLT
SIEMENS,SIEMENS LTD,Industrials,Equity,"25,692.63",0.01,"25,692.63",645,39.83,India,National Stock Exchange Of India,USD,93.11,AQLT
PAGEIND,PAGE INDUSTRIES LTD,Consumer Discretionary,Equity,"25,572.40",0.01,"25,572.40",62,412.46,India,National Stock Exchange Of India,USD,93.11,AQLT
300394,SUZHOU TFC OPTICAL COMMUNICATION L,Information Technology,Equity,"25,269.16",0.01,"25,269.16",460,54.93,China,Shenzhen Stock Exchange,USD,6.82,AQLT
ADNOCDIST,ABU DHABI NATIONAL OIL COMPANY FOR,Consumer Discretionary,Equity,"25,086.46",0.01,"25,086.46","24,508.00",1.02,United Arab Emirates,Abu Dhabi Securities Exchange,USD,3.67,AQLT
3064,MONOTARO LTD,Industrials,Equity,"24,459.98",0.01,"24,459.98","2,100.00",11.65,Japan,Tokyo Stock Exchange,USD,158.75,AQLT
HAVELLS,HAVELLS INDIA LTD,Industrials,Equity,"24,388.37",0.01,"24,388.37","1,744.00",13.98,India,National Stock Exchange Of India,USD,93.11,AQLT
